contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected
SPY250703C00594000,2025-06-27 19:18:28+00:00,594.0,19.1,21.11,21.27,0.55999947,3.020493,66.0,1545,0.1914143359375,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9659950658506941,2025-06-29 12:49:52.774721
SPY250703C00595000,2025-06-27 19:59:47+00:00,595.0,20.82,20.14,20.29,2.3199997,12.540539,227.0,2065,0.18640950317382812,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9676213201703081,2025-06-29 12:49:52.774721
SPY250703C00596000,2025-06-27 20:00:54+00:00,596.0,19.08,19.17,19.32,2.209999,13.100171,29.0,1134,0.1821370849609375,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.969247574489922,2025-06-29 12:49:52.774721
SPY250703C00597000,2025-06-27 18:26:24+00:00,597.0,17.06,18.21,18.36,0.59000015,3.582272,52.0,1063,0.17847501220703127,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.970873828809536,2025-06-29 12:49:52.774721
SPY250703C00597500,2025-06-27 18:57:04+00:00,597.5,14.86,17.73,17.88,-1.1100006,-6.950536,4.0,1023,0.17652190673828128,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.971686955969343,2025-06-29 12:49:52.774721
SPY250703C00598000,2025-06-27 19:58:58+00:00,598.0,17.91,17.25,17.4,3.0900002,20.850204,80.0,1736,0.1744467321777344,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9725000831291499,2025-06-29 12:49:52.774721
SPY250703C00599000,2025-06-27 20:06:00+00:00,599.0,16.43,16.3,16.45,1.8400002,12.611379,384.0,1586,0.17078465942382814,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9741263374487639,2025-06-29 12:49:52.774721
SPY250703C00600000,2025-06-27 20:00:32+00:00,600.0,15.28,15.36,15.5,2.08,15.757576,1146.0,5289,0.1667563793945313,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9757525917683779,2025-06-29 12:49:52.774721
SPY250703C00601000,2025-06-27 19:58:41+00:00,601.0,14.84,14.44,14.57,1.8400002,14.153847,72.0,804,0.16358258300781253,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9773788460879919,2025-06-29 12:49:52.774721
SPY250703C00602000,2025-06-27 20:06:00+00:00,602.0,13.61,13.5,13.64,1.6300001,13.606012,274.0,5925,0.15979844116210937,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9790051004076058,2025-06-29 12:49:52.774721
SPY250703C00603000,2025-06-27 19:59:40+00:00,603.0,13.06,12.59,12.72,2.1200008,19.378435,346.0,2696,0.15613636840820314,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9806313547272197,2025-06-29 12:49:52.774721
SPY250703C00604000,2025-06-27 20:11:06+00:00,604.0,11.8,11.71,11.82,1.6199999,15.913555,153.0,2382,0.15296257202148442,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9822576090468337,2025-06-29 12:49:52.774721
SPY250703C00605000,2025-06-27 20:11:16+00:00,605.0,10.89,10.82,10.94,1.96,21.948488,3384.0,12498,0.15015498291015628,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9838838633664477,2025-06-29 12:49:52.774721
SPY250703C00606000,2025-06-27 20:00:11+00:00,606.0,10.06,9.96,10.07,2.0300007,25.280207,374.0,2238,0.14704222106933595,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9855101176860617,2025-06-29 12:49:52.774721
SPY250703C00607000,2025-06-27 19:58:01+00:00,607.0,9.55,9.12,9.22,2.2000003,29.931978,563.0,4922,0.14405152832031248,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9871363720056756,2025-06-29 12:49:52.774721
SPY250703C00607500,2025-06-27 19:53:05+00:00,607.5,8.27,8.71,8.8,1.2700005,18.142864,107.0,577,0.1424035955810547,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9879494991654826,2025-06-29 12:49:52.774721
SPY250703C00608000,2025-06-27 20:10:43+00:00,608.0,8.44,8.3,8.39,1.4899998,21.438847,767.0,2036,0.14099980102539064,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9887626263252896,2025-06-29 12:49:52.774721
SPY250703C00609000,2025-06-27 20:08:09+00:00,609.0,7.6,7.52,7.59,1.6799998,28.378376,711.0,2076,0.13831428100585938,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9903888806449035,2025-06-29 12:49:52.774721
SPY250703C00610000,2025-06-27 20:14:46+00:00,610.0,6.75,6.76,6.82,1.48,28.083492,5172.0,6973,0.1356897955322266,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9920151349645175,2025-06-29 12:49:52.774721
SPY250703C00611000,2025-06-27 20:12:45+00:00,611.0,6.13,6.02,6.08,1.46,31.263384,6021.0,3803,0.13312634460449219,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9936413892841315,2025-06-29 12:49:52.774721
SPY250703C00612000,2025-06-27 20:14:58+00:00,612.0,5.34,5.32,5.37,1.25,30.562347,6893.0,2501,0.13037979003906247,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9952676436037454,2025-06-29 12:49:52.774721
SPY250703C00613000,2025-06-27 20:14:43+00:00,613.0,4.65,4.67,4.7,1.1300001,32.102276,10662.0,2561,0.12787737365722657,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9968938979233594,2025-06-29 12:49:52.774721
SPY250703C00614000,2025-06-27 20:13:20+00:00,614.0,4.11,4.05,4.08,1.0600002,34.754105,17354.0,1804,0.12568013000488282,True,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,0.9985201522429733,2025-06-29 12:49:52.774721
SPY250703C00615000,2025-06-27 20:14:57+00:00,615.0,3.49,3.48,3.5,0.8599999,32.699615,22250.0,4418,0.12342185180664064,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0001464065625874,2025-06-29 12:49:52.774721
SPY250703C00616000,2025-06-27 20:14:49+00:00,616.0,2.95,2.93,2.96,0.75,34.090908,14234.0,2786,0.12098046997070314,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0017726608822013,2025-06-29 12:49:52.774721
SPY250703C00617000,2025-06-27 20:13:30+00:00,617.0,2.48,2.45,2.48,0.65999997,36.263733,10437.0,2265,0.11902736450195311,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0033989152018152,2025-06-29 12:49:52.774721
SPY250703C00618000,2025-06-27 20:14:51+00:00,618.0,2.02,2.01,2.04,0.51,33.774834,10454.0,994,0.11676908630371094,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0050251695214292,2025-06-29 12:49:52.774721
SPY250703C00619000,2025-06-27 20:14:38+00:00,619.0,1.6,1.63,1.65,0.36,29.03226,4669.0,1166,0.11451080810546876,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0066514238410431,2025-06-29 12:49:52.774721
SPY250703C00620000,2025-06-27 20:14:50+00:00,620.0,1.29,1.29,1.31,0.29999995,30.303024,22273.0,11475,0.11231356445312499,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.008277678160657,2025-06-29 12:49:52.774721
SPY250703C00621000,2025-06-27 20:14:12+00:00,621.0,1.02,1.01,1.03,0.25,32.467533,3849.0,1790,0.11060459716796875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.009903932480271,2025-06-29 12:49:52.774721
SPY250703C00622000,2025-06-27 20:14:44+00:00,622.0,0.77,0.77,0.79,0.14999998,24.193544,5945.0,882,0.10877356079101563,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0115301867998852,2025-06-29 12:49:52.774721
SPY250703C00623000,2025-06-27 20:14:08+00:00,623.0,0.6,0.58,0.6,0.13000003,27.65958,5108.0,2058,0.10730873168945312,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.013156441119499,2025-06-29 12:49:52.774721
SPY250703C00624000,2025-06-27 20:13:42+00:00,624.0,0.45,0.43,0.44,0.089999974,24.99999,3824.0,3116,0.1054776953125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.014782695439113,2025-06-29 12:49:52.774721
SPY250703C00625000,2025-06-27 20:14:55+00:00,625.0,0.32,0.31,0.32,0.060000002,23.076925,5952.0,4235,0.10425700439453123,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.016408949758727,2025-06-29 12:49:52.774721
SPY250703C00626000,2025-06-27 20:14:42+00:00,626.0,0.22,0.22,0.23,0.02,9.999999,5052.0,268,0.10328045166015623,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.018035204078341,2025-06-29 12:49:52.774721
SPY250703C00627000,2025-06-27 20:14:09+00:00,627.0,0.16,0.15,0.16,0.01,6.666667,2211.0,79,0.10205976074218749,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0196614583979549,2025-06-29 12:49:52.774721
SPY250703C00628000,2025-06-27 20:14:40+00:00,628.0,0.1,0.1,0.11,0.0,0.0,4175.0,179,0.1010832080078125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0212877127175688,2025-06-29 12:49:52.774721
SPY250703C00629000,2025-06-27 20:04:29+00:00,629.0,0.07,0.07,0.08,0.01,16.666666,1391.0,119,0.10157148437499999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0229139670371827,2025-06-29 12:49:52.774721
SPY250703C00630000,2025-06-27 20:13:59+00:00,630.0,0.06,0.05,0.06,0.0,0.0,5853.0,4132,0.10254803710937499,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0245402213567967,2025-06-29 12:49:52.774721
SPY250703C00631000,2025-06-27 20:08:59+00:00,631.0,0.04,0.03,0.04,-0.01,-20.0,318.0,52,0.10157148437499999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0261664756764106,2025-06-29 12:49:52.774721
SPY250703C00632000,2025-06-27 20:14:36+00:00,632.0,0.03,0.02,0.03,0.0,0.0,565.0,34,0.10352458984374999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0277927299960248,2025-06-29 12:49:52.774721
SPY250703C00633000,2025-06-27 19:32:36+00:00,633.0,0.02,0.02,0.03,-0.02,-50.0,728.0,189,0.108407353515625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0294189843156387,2025-06-29 12:49:52.774721
SPY250703C00634000,2025-06-27 19:54:40+00:00,634.0,0.01,0.01,0.02,-0.02,-66.66667,214.0,28,0.10743080078125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0310452386352527,2025-06-29 12:49:52.774721
SPY250703C00635000,2025-06-27 19:59:37+00:00,635.0,0.02,0.01,0.02,0.0,0.0,1023.0,3066,0.1132901171875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0326714929548666,2025-06-29 12:49:52.774721
SPY250703C00636000,2025-06-27 19:04:11+00:00,636.0,0.01,0.01,0.02,-0.01,-50.0,135.0,2,0.117196328125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0342977472744805,2025-06-29 12:49:52.774721
SPY250703C00637000,2025-06-27 19:04:27+00:00,637.0,0.01,0.01,0.02,-0.01,-50.0,7.0,111,0.12207909179687501,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0359240015940945,2025-06-29 12:49:52.774721
SPY250703C00638000,2025-06-27 19:33:32+00:00,638.0,0.01,0.01,0.02,-0.01,-50.0,25.0,2,0.12696185546875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0375502559137084,2025-06-29 12:49:52.774721
SPY250703C00639000,2025-06-27 19:40:21+00:00,639.0,0.01,0.01,0.02,-0.01,-50.0,394.0,110,0.131844619140625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0391765102333224,2025-06-29 12:49:52.774721
SPY250703C00640000,2025-06-27 20:14:16+00:00,640.0,0.01,0.01,0.02,0.0,0.0,195.0,931,0.13672738281250002,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0408027645529363,2025-06-29 12:49:52.774721
SPY250703C00641000,2025-06-27 18:48:53+00:00,641.0,0.01,0.01,0.02,0.0,0.0,25.0,0,0.14063359375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0424290188725505,2025-06-29 12:49:52.774721
SPY250703C00642000,2025-06-27 19:41:59+00:00,642.0,0.01,0.01,0.02,-0.01,-50.0,220.0,2,0.14649291015625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0440552731921644,2025-06-29 12:49:52.774721
SPY250703C00643000,2025-06-27 19:41:40+00:00,643.0,0.01,0.01,0.02,0.0,0.0,564.0,63,0.15039912109375003,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0456815275117783,2025-06-29 12:49:52.774721
SPY250703C00644000,2025-06-27 18:32:07+00:00,644.0,0.01,0.01,0.02,0.0,0.0,188.0,0,0.15528188476562502,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0473077818313923,2025-06-29 12:49:52.774721
SPY250703C00645000,2025-06-27 20:11:52+00:00,645.0,0.01,0.0,0.01,0.0,0.0,33.0,911,0.148446015625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0489340361510062,2025-06-29 12:49:52.774721
SPY250703C00646000,2025-06-27 19:41:07+00:00,646.0,0.01,0.0,0.01,0.0,0.0,927.0,0,0.15235222656250003,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0505602904706202,2025-06-29 12:49:52.774721
SPY250703C00647000,2025-06-27 15:11:30+00:00,647.0,0.01,0.0,0.01,0.0,0.0,2.0,0,0.1562584375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.052186544790234,2025-06-29 12:49:52.774721
SPY250703C00648000,2025-06-27 17:50:58+00:00,648.0,0.01,0.0,0.01,0.0,0.0,16.0,37,0.1601646484375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.053812799109848,2025-06-29 12:49:52.774721
SPY250703C00649000,2025-06-27 17:24:20+00:00,649.0,0.01,0.0,0.01,0.0,0.0,3.0,0,0.16602396484375004,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.055439053429462,2025-06-29 12:49:52.774721
SPY250703C00650000,2025-06-27 16:31:40+00:00,650.0,0.01,0.0,0.01,0.0,0.0,25.0,1166,0.16993017578125003,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.057065307749076,2025-06-29 12:49:52.774721
SPY250703C00655000,2025-06-27 16:06:15+00:00,655.0,0.01,0.0,0.01,0.0,0.0,10.0,86,0.1914143359375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0651965793471458,2025-06-29 12:49:52.774721
SPY250703C00660000,2025-06-25 16:40:31+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1.0,161,0.21094539062499998,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0733278509452158,2025-06-29 12:49:52.774721
SPY250703C00664000,2025-06-27 13:30:02+00:00,664.0,0.01,0.0,0.01,0.0,0.0,25.0,0,0.22657023437499998,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0798328682236715,2025-06-29 12:49:52.774721
SPY250703C00665000,2025-06-24 18:37:18+00:00,665.0,0.01,0.0,0.01,0.0,0.0,2.0,19,0.2304764453125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0814591225432855,2025-06-29 12:49:52.774721
SPY250703C00668000,2025-06-27 18:52:41+00:00,668.0,0.01,0.0,0.01,0.0,0.0,3.0,0,0.242195078125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0863378855021273,2025-06-29 12:49:52.774721
SPY250703C00670000,2025-06-26 14:15:23+00:00,670.0,0.01,0.0,0.01,0.0,0.0,8.0,52,0.2500075,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0895903941413554,2025-06-29 12:49:52.774721
SPY250703C00675000,2025-06-24 15:34:12+00:00,675.0,0.01,0.0,0.01,0.0,0.0,20.0,389,0.273444765625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.097721665739425,2025-06-29 12:49:52.774721
SPY250703C00680000,2025-06-09 19:22:06+00:00,680.0,0.02,0.0,0.01,0.0,0.0,6.0,19,0.2890696093749999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.105852937337495,2025-06-29 12:49:52.774721
SPY250703C00690000,2025-06-20 19:46:51+00:00,690.0,0.01,0.0,0.01,0.0,0.0,1000.0,1500,0.32813171874999997,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.1221154805336346,2025-06-29 12:49:52.774721
AAPL250703C00110000,2025-06-27 19:54:05+00:00,110.0,91.49,90.35,91.55,0.48999786,0.5384592,46.0,418,2.669925200195313,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.5470459468785008,2025-06-29 12:49:53.239946
AAPL250703C00140000,2025-06-26 18:49:08+00:00,140.0,61.36,60.85,61.55,0.0,0.0,2.0,1913,1.3828155859374998,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.696240296027183,2025-06-29 12:49:53.239946
AAPL250703C00145000,2025-06-20 16:42:17+00:00,145.0,53.74,55.85,56.6,0.0,0.0,11.0,70,1.2968785156249998,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7211060208852966,2025-06-29 12:49:53.239946
AAPL250703C00150000,2025-06-27 17:33:19+00:00,150.0,52.13,50.05,52.35,2.0300026,4.0519013,1.0,14,1.1484417578125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7459717457434103,2025-06-29 12:49:53.239946
AAPL250703C00155000,2025-06-20 15:52:48+00:00,155.0,43.55,45.85,46.6,0.0,0.0,1.0,1,1.0625046875000002,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.770837470601524,2025-06-29 12:49:53.239946
AAPL250703C00160000,2025-06-25 18:30:13+00:00,160.0,41.38,40.9,41.6,0.0,0.0,3.0,3,0.9726565234375,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7957031954596376,2025-06-29 12:49:53.239946
AAPL250703C00165000,2025-06-27 17:33:29+00:00,165.0,37.16,35.9,36.6,0.59000015,1.6133447,21.0,5,0.85937640625,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8205689203177513,2025-06-29 12:49:53.239946
AAPL250703C00170000,2025-06-26 14:49:12+00:00,170.0,30.1,30.1,32.4,0.0,0.0,15.0,30,0.7480493945312501,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.845434645175865,2025-06-29 12:49:53.239946
AAPL250703C00172500,2025-06-25 13:35:25+00:00,172.5,30.59,27.5,29.95,0.0,0.0,1.0,2,0.6738313867187502,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8578675076049218,2025-06-29 12:49:53.239946
AAPL250703C00175000,2025-06-27 18:52:37+00:00,175.0,26.25,26.0,28.0,-0.20000076,-0.75614655,17.0,42,0.9150399121093751,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8703003700339786,2025-06-29 12:49:53.239946
AAPL250703C00177500,2025-06-27 19:25:32+00:00,177.5,24.12,22.55,25.0,-0.47999954,-1.9512177,10.0,41,0.596683720703125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8827332324630355,2025-06-29 12:49:53.239946
AAPL250703C00180000,2025-06-27 19:53:04+00:00,180.0,21.07,21.05,21.65,-0.4300003,-2.0000014,2029.0,205,0.57617611328125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8951660948920923,2025-06-29 12:49:53.239946
AAPL250703C00182500,2025-06-27 19:40:36+00:00,182.5,18.95,18.55,19.35,0.20000076,1.0666708,44.0,128,0.5546919531250001,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9075989573211491,2025-06-29 12:49:53.239946
AAPL250703C00185000,2025-06-27 19:49:42+00:00,185.0,16.22,16.0,17.4,-0.4300003,-2.5825846,64.0,192,0.5620160986328125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.920031819750206,2025-06-29 12:49:53.239946
AAPL250703C00187500,2025-06-27 19:11:06+00:00,187.5,13.9,13.6,14.4,0.5999994,4.511274,129.0,133,0.5376022802734376,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9324646821792628,2025-06-29 12:49:53.239946
AAPL250703C00190000,2025-06-27 19:58:58+00:00,190.0,11.5,11.2,11.65,-0.13000011,-1.1177998,693.0,1074,0.415044912109375,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9448975446083197,2025-06-29 12:49:53.239946
AAPL250703C00192500,2025-06-27 19:56:37+00:00,192.5,9.09,8.8,9.15,-0.21000004,-2.258065,224.0,603,0.34570966796874997,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9573304070373765,2025-06-29 12:49:53.239946
AAPL250703C00195000,2025-06-27 19:59:58+00:00,195.0,6.7,6.7,6.85,-0.3800001,-5.3672333,1069.0,3852,0.3061592822265625,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9697632694664333,2025-06-29 12:49:53.239946
AAPL250703C00197500,2025-06-27 19:59:09+00:00,197.5,4.8,4.7,4.85,-0.14999962,-3.0302954,2790.0,1274,0.2890696093749999,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9821961318954902,2025-06-29 12:49:53.239946
AAPL250703C00200000,2025-06-27 19:59:58+00:00,200.0,3.0,2.95,3.1,-0.29999995,-9.090908,17409.0,11336,0.2695385546875,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.994628994324547,2025-06-29 12:49:53.239946
AAPL250703C00202500,2025-06-27 19:59:58+00:00,202.5,1.7,1.68,1.74,-0.26999998,-13.705583,43405.0,12350,0.252937158203125,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0070618567536038,2025-06-29 12:49:53.239946
AAPL250703C00205000,2025-06-27 19:59:59+00:00,205.0,0.85,0.84,0.89,-0.26999998,-24.107141,43658.0,17894,0.2475661181640625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0194947191826607,2025-06-29 12:49:53.239946
AAPL250703C00207500,2025-06-27 19:59:58+00:00,207.5,0.38,0.38,0.41,-0.22000003,-36.66667,16970.0,12306,0.2461012890625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0319275816117175,2025-06-29 12:49:53.239946
AAPL250703C00210000,2025-06-27 19:59:59+00:00,210.0,0.19,0.18,0.19,-0.09,-32.14286,29703.0,20506,0.25196060546875,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0443604440407743,2025-06-29 12:49:53.239946
AAPL250703C00212500,2025-06-27 19:59:49+00:00,212.5,0.11,0.09,0.11,-0.049999997,-31.25,4782.0,3687,0.27149166015625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0567933064698312,2025-06-29 12:49:53.239946
AAPL250703C00215000,2025-06-27 19:59:55+00:00,215.0,0.07,0.05,0.07,-0.030000001,-30.000002,6584.0,21595,0.29395237304687494,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.069226168898888,2025-06-29 12:49:53.239946
AAPL250703C00217500,2025-06-27 19:57:18+00:00,217.5,0.04,0.04,0.05,-0.02,-33.333336,2553.0,841,0.31836619140624994,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0816590313279448,2025-06-29 12:49:53.239946
AAPL250703C00220000,2025-06-27 19:57:46+00:00,220.0,0.04,0.03,0.04,-0.010000002,-20.000004,2264.0,13586,0.34766277343749996,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0940918937570017,2025-06-29 12:49:53.239946
AAPL250703C00222500,2025-06-27 19:44:12+00:00,222.5,0.02,0.02,0.03,-0.02,-50.0,46.0,197,0.3711000390625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1065247561860585,2025-06-29 12:49:53.239946
AAPL250703C00225000,2025-06-27 19:59:12+00:00,225.0,0.02,0.01,0.02,0.0,0.0,215.0,8078,0.38672488281249995,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1189576186151153,2025-06-29 12:49:53.239946
AAPL250703C00230000,2025-06-27 19:58:43+00:00,230.0,0.02,0.01,0.02,0.0,0.0,575.0,3295,0.45313046875,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.143823343473229,2025-06-29 12:49:53.239946
AAPL250703C00235000,2025-06-27 19:35:06+00:00,235.0,0.01,0.0,0.01,0.0,0.0,74.0,2575,0.476567734375,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1686890683313427,2025-06-29 12:49:53.239946
AAPL250703C00240000,2025-06-27 17:40:28+00:00,240.0,0.01,0.0,0.06,0.0,0.0,125.0,614,0.6015664843750002,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1935547931894563,2025-06-29 12:49:53.239946
AAPL250703C00245000,2025-06-27 17:07:08+00:00,245.0,0.01,0.0,0.01,0.0,0.0,26.0,331,0.5625043750000001,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.21842051804757,2025-06-29 12:49:53.239946
AAPL250703C00250000,2025-06-23 17:27:11+00:00,250.0,0.01,0.0,0.03,0.0,0.0,2.0,502,0.6718782812500002,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.243286242905684,2025-06-29 12:49:53.239946
AAPL250703C00255000,2025-06-24 13:42:21+00:00,255.0,0.01,0.0,0.01,0.0,0.0,1.0,1185,0.6562534375000001,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.2681519677637976,2025-06-29 12:49:53.239946
AAPL250703C00260000,2025-06-27 16:45:03+00:00,260.0,0.01,0.0,0.01,-0.03,-75.0,1.0,42,0.70312796875,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.2930176926219112,2025-06-29 12:49:53.239946
AAPL250703C00265000,2025-06-27 17:00:02+00:00,265.0,0.01,0.0,0.01,-0.02,-66.66667,4.0,213,0.7500025,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.317883417480025,2025-06-29 12:49:53.239946
