contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,delta,gamma,theta,vega
SPY250703C00633000,2025-06-27 19:32:36+00:00,633.0,0.02,0.02,0.03,-0.02,-50.0,728.0,189,0.108407353515625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0294189843156387,2025-06-29 12:49:52.774721,6,6,3.831578947368421,0.009999999999999998,0.025,-0.005000000000000001,0.0018455735839626238,0.0009752391345848267,-0.006091495889872375,0.003285650211331197
SPY250703C00634000,2025-06-27 19:54:40+00:00,634.0,0.01,0.01,0.02,-0.02,-66.66667,214.0,28,0.10743080078125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0310452386352529,2025-06-29 12:49:52.774721,6,6,7.379310344827586,0.01,0.015,-0.004999999999999999,0.0009941607952184527,0.0005591983165149995,-0.0034264196215762575,0.0018670077994419414
SPY250703C00635000,2025-06-27 19:59:37+00:00,635.0,0.02,0.01,0.02,0.0,0.0,1023.0,3066,0.1132901171875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0326714929548666,2025-06-29 12:49:52.774721,6,6,0.3335507010107597,0.01,0.015,0.005000000000000001,0.0010178065070452164,0.0005418400046558178,-0.003687587115380644,0.0019077196644469736
SPY250703C00636000,2025-06-27 19:04:11+00:00,636.0,0.01,0.01,0.02,-0.01,-50.0,135.0,2,0.117196328125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0342977472744803,2025-06-29 12:49:52.774721,6,6,45.0,0.01,0.015,-0.004999999999999999,0.0008742852860017383,0.00045552943575950106,-0.0033141743806709032,0.001659135725157955
SPY250703C00637000,2025-06-27 19:04:27+00:00,637.0,0.01,0.01,0.02,-0.01,-50.0,7.0,111,0.122079091796875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0359240015940945,2025-06-29 12:49:52.774721,6,6,0.0625,0.01,0.015,-0.004999999999999999,0.0008268982615336485,0.0004154599759018721,-0.003276539391624065,0.001576238551672929
SPY250703C00638000,2025-06-27 19:33:32+00:00,638.0,0.01,0.01,0.02,-0.01,-50.0,25.0,2,0.12696185546875,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0375502559137084,2025-06-29 12:49:52.774721,6,6,8.333333333333334,0.01,0.015,-0.004999999999999999,0.0007858887450902617,0.00038120966863228087,-0.003248801476739973,0.0015041412854210048
SPY250703C00639000,2025-06-27 19:40:21+00:00,639.0,0.01,0.01,0.02,-0.01,-50.0,394.0,110,0.131844619140625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0391765102333224,2025-06-29 12:49:52.774721,6,6,3.5495495495495497,0.01,0.015,-0.004999999999999999,0.0007501682826350989,0.000351696576432222,-0.0032295853708117746,0.001441059838238188
SPY250703C00640000,2025-06-27 20:14:16+00:00,640.0,0.01,0.01,0.02,0.0,0.0,195.0,931,0.1367273828125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0408027645529363,2025-06-29 12:49:52.774721,6,6,0.2092274678111588,0.01,0.015,-0.004999999999999999,0.0007188746622680577,0.00032607807549229866,-0.0032177748471861824,0.0013855702946492408
SPY250703C00641000,2025-06-27 18:48:53+00:00,641.0,0.01,0.01,0.02,0.0,0.0,25.0,0,0.14063359375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0424290188725505,2025-06-29 12:49:52.774721,6,6,25.0,0.01,0.015,-0.004999999999999999,0.0006397263431432974,0.00028468058346549835,-0.0029700300901785,0.0012442234610247184
SPY250703C00642000,2025-06-27 19:41:59+00:00,642.0,0.01,0.01,0.02,-0.01,-50.0,220.0,2,0.14649291015625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0440552731921644,2025-06-29 12:49:52.774721,6,6,73.33333333333333,0.01,0.015,-0.004999999999999999,0.0006669388052007607,0.00028400546052838934,-0.0032128738804151546,0.0012929887934900188
SPY250703C00643000,2025-06-27 19:41:40+00:00,643.0,0.01,0.01,0.02,0.0,0.0,564.0,63,0.15039912109375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0456815275117783,2025-06-29 12:49:52.774721,6,6,8.8125,0.01,0.015,-0.004999999999999999,0.000599635696237667,0.0002507529264702065,-0.002988225266900851,0.001172040914353211
SPY250703C00644000,2025-06-27 18:32:07+00:00,644.0,0.01,0.01,0.02,0.0,0.0,188.0,0,0.155281884765625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0473077818313925,2025-06-29 12:49:52.774721,6,6,188.0,0.01,0.015,-0.004999999999999999,0.0005828268561081382,0.0002365708905171406,-0.0030035404089235195,0.0011416515284382114
SPY250703C00645000,2025-06-27 20:11:52+00:00,645.0,0.01,0.0,0.01,0.0,0.0,33.0,911,0.148446015625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0489340361510062,2025-06-29 12:49:52.774721,6,6,0.03618421052631579,0.01,0.005,0.005,0.00022186541468381457,0.0001008932930958435,-0.001170220370928394,0.00046545993738166355
SPY250703C00646000,2025-06-27 19:41:07+00:00,646.0,0.01,0.0,0.01,0.0,0.0,927.0,0,0.1523522265625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0505602904706202,2025-06-29 12:49:52.774721,6,6,927.0,0.01,0.005,0.005,0.00020438301072474703,9.105405548445835e-05,-0.0011118619677142091,0.00043112138260081596
SPY250703C00647000,2025-06-27 15:11:30+00:00,647.0,0.01,0.0,0.01,0.0,0.0,2.0,0,0.1562584375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.052186544790234,2025-06-29 12:49:52.774721,6,6,2.0,0.01,0.005,0.005,0.00018910216542600034,8.256014152581035e-05,-0.0010600103014206735,0.0004009270606592353
SPY250703C00648000,2025-06-27 17:50:58+00:00,648.0,0.01,0.0,0.01,0.0,0.0,16.0,37,0.1601646484375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.053812799109848,2025-06-29 12:49:52.774721,6,6,0.42105263157894735,0.01,0.005,0.005,0.00017567988281874436,7.518840367306606e-05,-0.0010137888387934462,0.00037425619096291877
SPY250703C00649000,2025-06-27 17:24:20+00:00,649.0,0.01,0.0,0.01,0.0,0.0,3.0,0,0.16602396484375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.055439053429462,2025-06-29 12:49:52.774721,6,6,3.0,0.01,0.005,0.005,0.00019265712446107843,7.906840712082019e-05,-0.0011450399916403753,0.0004079671878377477
SPY250703C00650000,2025-06-27 16:31:40+00:00,650.0,0.01,0.0,0.01,0.0,0.0,25.0,1166,0.16993017578125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.057065307749076,2025-06-29 12:49:52.774721,6,6,0.021422450728363324,0.01,0.005,0.005,0.00017990674369960173,7.246085057123035e-05,-0.0010988855067016845,0.0003826708651915873
SPY250703C00655000,2025-06-27 16:06:15+00:00,655.0,0.01,0.0,0.01,0.0,0.0,10.0,86,0.1914143359375,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0651965793471458,2025-06-29 12:49:52.774721,6,6,0.11494252873563218,0.01,0.005,0.005,0.00015475750282432826,5.5873786528113e-05,-0.0010733501172825823,0.00033237934622107253
SPY250703C00660000,2025-06-25 16:40:31+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1.0,161,0.2109453906249999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0733278509452158,2025-06-29 12:49:52.774721,6,6,0.006172839506172839,0.01,0.005,0.005,0.00012166861706900601,4.0466834628532785e-05,-0.0009428961657470056,0.00026528991381426985
SPY250703C00664000,2025-06-27 13:30:02+00:00,664.0,0.01,0.0,0.01,0.0,0.0,25.0,0,0.2265702343749999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0798328682236715,2025-06-29 12:49:52.774721,6,6,25.0,0.01,0.005,0.005,0.0001040680606167657,3.2536233607731387e-05,-0.0008738368023423773,0.00022909815701935225
SPY250703C00665000,2025-06-24 18:37:18+00:00,665.0,0.01,0.0,0.01,0.0,0.0,2.0,19,0.2304764453125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0814591225432857,2025-06-29 12:49:52.774721,6,6,0.1,0.01,0.005,0.005,0.00010050600502535718,3.09553350223014e-05,-0.0008601281306061798,0.00022172441603236735
SPY250703C00668000,2025-06-27 18:52:41+00:00,668.0,0.01,0.0,0.01,0.0,0.0,3.0,0,0.242195078125,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0863378855021273,2025-06-29 12:49:52.774721,6,6,3.0,0.01,0.005,0.005,9.134770273968128e-05,2.6927759176919678e-05,-0.0008258010045551124,0.00020268284503822967
SPY250703C00670000,2025-06-26 14:15:23+00:00,670.0,0.01,0.0,0.01,0.0,0.0,8.0,52,0.2500075,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.0895903941413554,2025-06-29 12:49:52.774721,6,6,0.1509433962264151,0.01,0.005,0.005,8.629461532192099e-05,2.4727109001838655e-05,-0.0008077637476847,0.0001921223298299678
SPY250703C00675000,2025-06-24 15:34:12+00:00,675.0,0.01,0.0,0.01,0.0,0.0,20.0,389,0.273444765625,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.097721665739425,2025-06-29 12:49:52.774721,6,6,0.05128205128205128,0.01,0.005,0.005,9.497139856528628e-05,2.473872867638037e-05,-0.0009660659457087636,0.00021023182279807592
SPY250703C00680000,2025-06-09 19:22:06+00:00,680.0,0.02,0.0,0.01,0.0,0.0,6.0,19,0.2890696093749999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.105852937337495,2025-06-29 12:49:52.774721,6,6,0.3,0.01,0.005,0.015,6.93328666706091e-05,1.7404583164237035e-05,-0.0007591057676243373,0.00015635707091842161
SPY250703C00690000,2025-06-20 19:46:51+00:00,690.0,0.01,0.0,0.01,0.0,0.0,1000.0,1500,0.3281317187499999,False,REGULAR,USD,SPY,2025-07-03,3,614.9099731445312,1.1221154805336346,2025-06-29 12:49:52.774721,6,6,0.6662225183211192,0.01,0.005,0.005,6.044165466705664e-05,1.3472499754217356e-05,-0.0007564105696781963,0.00013738770272227272
AAPL250703C00110000,2025-06-27 19:54:05+00:00,110.0,91.49,90.35,91.55,0.48999786,0.5384592,46.0,418,2.669925200195313,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.5470459468785008,2025-06-29 12:49:53.239946,6,6,0.10978520286396182,1.2000000000000028,90.94999999999999,0.5400000000000063,0.9955362492650435,0.0002684929587550282,-0.1209391291520961,0.0023823093022559837
AAPL250703C00140000,2025-06-26 18:49:08+00:00,140.0,61.36,60.85,61.55,0.0,0.0,2.0,1913,1.3828155859374998,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.696240296027183,2025-06-29 12:49:53.239946,6,6,0.0010449320794148381,0.6999999999999957,61.2,0.1599999999999966,0.9984315639740808,0.0002016112437638711,-0.04047835909886228,0.0009264994504035402
AAPL250703C00145000,2025-06-20 16:42:17+00:00,145.0,53.74,55.85,56.6,0.0,0.0,11.0,70,1.2968785156249998,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7211060208852966,2025-06-29 12:49:53.239946,6,6,0.15492957746478872,0.75,56.225,-2.4849999999999994,0.9977670788705921,0.00029635699492412606,-0.047398746147500406,0.0012772638755704782
AAPL250703C00150000,2025-06-27 17:33:19+00:00,150.0,52.13,50.05,52.35,2.0300026,4.0519013,1.0,14,1.1484417578125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7459717457434103,2025-06-29 12:49:53.239946,6,6,0.06666666666666667,2.3000000000000043,51.2,0.9299999999999997,0.9979527400686956,0.0003093267486007298,-0.043078318906725414,0.0011805723383083034
AAPL250703C00155000,2025-06-20 15:52:48+00:00,155.0,43.55,45.85,46.6,0.0,0.0,1.0,1,1.0625046875000002,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.770837470601524,2025-06-29 12:49:53.239946,6,6,0.5,0.75,46.225,-2.6750000000000043,0.9970606419707893,0.00046374200183910244,-0.05013776948390825,0.0016374703256334965
AAPL250703C00160000,2025-06-25 18:30:13+00:00,160.0,41.38,40.9,41.6,0.0,0.0,3.0,3,0.9726565234375,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.7957031954596376,2025-06-29 12:49:53.239946,6,6,0.75,0.7000000000000028,41.25,0.13000000000000256,0.9958589661855175,0.0006891882128792431,-0.057905211002478744,0.002227734836804291
AAPL250703C00165000,2025-06-27 17:33:29+00:00,165.0,37.16,35.9,36.6,0.59000015,1.6133447,21.0,5,0.85937640625,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8205689203177513,2025-06-29 12:49:53.239946,6,6,3.5,0.7000000000000028,36.25,0.9099999999999966,0.9950954051997728,0.0009072772073308236,-0.05956758774161265,0.002591132240413068
AAPL250703C00170000,2025-06-26 14:49:12+00:00,170.0,30.1,30.1,32.4,0.0,0.0,15.0,30,0.7480493945312501,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.845434645175865,2025-06-29 12:49:53.239946,6,6,0.4838709677419355,2.299999999999997,31.25,-1.1499999999999986,0.9940615442678294,0.0012354890118850639,-0.06140344321843411,0.00307139246365147
AAPL250703C00172500,2025-06-25 13:35:25+00:00,172.5,30.59,27.5,29.95,0.0,0.0,1.0,2,0.6738313867187502,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8578675076049218,2025-06-29 12:49:53.239946,6,6,0.3333333333333333,2.4499999999999993,28.725,1.8649999999999984,0.9945642633142563,0.001267984470114861,-0.055356027139554106,0.002839431016831006
AAPL250703C00175000,2025-06-27 18:52:37+00:00,175.0,26.25,26.0,28.0,-0.20000076,-0.75614655,17.0,42,0.9150399121093752,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8703003700339786,2025-06-29 12:49:53.239946,6,6,0.3953488372093023,2.0,27.0,-0.75,0.9573739253651904,0.005439222321800586,-0.27499802528573564,0.01654028540998782
AAPL250703C00177500,2025-06-27 19:25:32+00:00,177.5,24.12,22.55,25.0,-0.47999954,-1.9512177,10.0,41,0.596683720703125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8827332324630355,2025-06-29 12:49:53.239946,6,6,0.23809523809523808,2.4499999999999993,23.775,0.3450000000000024,0.9903694224965524,0.002370972851387305,-0.07079006937878854,0.004701505208897205
AAPL250703C00180000,2025-06-27 19:53:04+00:00,180.0,21.07,21.05,21.65,-0.4300003,-2.0000014,2029.0,205,0.57617611328125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.8951660948920923,2025-06-29 12:49:53.239946,6,6,9.849514563106796,0.5999999999999979,21.35,-0.28000000000000114,0.984383689592598,0.0037323307809592463,-0.09283776553700701,0.007146633773382565
AAPL250703C00182500,2025-06-27 19:40:36+00:00,182.5,18.95,18.55,19.35,0.20000076,1.0666708,44.0,128,0.5546919531250001,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9075989573211491,2025-06-29 12:49:53.239946,6,6,0.34108527131782945,0.8000000000000007,18.950000000000003,-3.552713678800501e-15,0.9750754836528577,0.005765166169670281,-0.12253943418543932,0.010627468990617095
AAPL250703C00185000,2025-06-27 19:49:42+00:00,185.0,16.22,16.0,17.4,-0.4300003,-2.5825846,64.0,192,0.5620160986328125,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.920031819750206,2025-06-29 12:49:53.239946,6,6,0.3316062176165803,1.3999999999999986,16.7,-0.4800000000000004,0.9524740148374257,0.009666339129346436,-0.19310676489270387,0.018054145360762507
AAPL250703C00187500,2025-06-27 19:11:06+00:00,187.5,13.9,13.6,14.4,0.5999994,4.511274,129.0,133,0.5376022802734376,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9324646821792628,2025-06-29 12:49:53.239946,6,6,0.9626865671641791,0.8000000000000007,14.0,-0.09999999999999964,0.9288755873496991,0.01386907739075145,-0.24568826465573854,0.0247784893169662
AAPL250703C00190000,2025-06-27 19:58:58+00:00,190.0,11.5,11.2,11.65,-0.13000011,-1.1177998,693.0,1074,0.415044912109375,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9448975446083197,2025-06-29 12:49:53.239946,6,6,0.6446511627906977,0.45000000000000107,11.425,0.07499999999999929,0.937735044794086,0.016206686853247602,-0.17890520968345017,0.022354012342319665
AAPL250703C00192500,2025-06-27 19:56:37+00:00,192.5,9.09,8.8,9.15,-0.21000004,-2.258065,224.0,603,0.3457096679687499,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9573304070373764,2025-06-29 12:49:53.239946,6,6,0.3708609271523179,0.34999999999999964,8.975000000000001,0.11499999999999844,0.9222113567200069,0.023093798736587345,-0.17705955450139307,0.026532187203295962
AAPL250703C00195000,2025-06-27 19:59:58+00:00,195.0,6.7,6.7,6.85,-0.3800001,-5.3672333,1069.0,3852,0.3061592822265625,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9697632694664332,2025-06-29 12:49:53.239946,6,6,0.27744614586036853,0.14999999999999947,6.775,-0.07500000000000018,0.8717825257361606,0.03754180907381317,-0.21802592131349063,0.03819695816350655
AAPL250703C00197500,2025-06-27 19:59:09+00:00,197.5,4.8,4.7,4.85,-0.14999962,-3.0302954,2790.0,1274,0.2890696093749999,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.9821961318954902,2025-06-29 12:49:53.239946,6,6,2.1882352941176473,0.14999999999999947,4.775,0.024999999999999467,0.7624672875439522,0.05866007616985569,-0.2918941476406247,0.05635224331196548
AAPL250703C00200000,2025-06-27 19:59:58+00:00,200.0,3.0,2.95,3.1,-0.29999995,-9.090908,17409.0,11336,0.2695385546875,True,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,0.994628994324547,2025-06-29 12:49:53.239946,6,6,1.5355914263032548,0.1499999999999999,3.0250000000000004,-0.025000000000000355,0.5984837708863365,0.07870400045165955,-0.332834477986122,0.0704991456954599
AAPL250703C00202500,2025-06-27 19:59:58+00:00,202.5,1.7,1.68,1.74,-0.26999998,-13.705583,43405.0,12350,0.252937158203125,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0070618567536038,2025-06-29 12:49:53.239946,6,6,3.514290340863088,0.06000000000000005,1.71,-0.010000000000000009,0.3907022714641073,0.08325186460944335,-0.3055984680894237,0.06997980942254399
AAPL250703C00205000,2025-06-27 19:59:59+00:00,205.0,0.85,0.84,0.89,-0.26999998,-24.107141,43658.0,17894,0.2475661181640625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0194947191826609,2025-06-29 12:49:53.239946,6,6,2.439675887119307,0.050000000000000044,0.865,-0.015000000000000013,0.20307347379370716,0.06260269895236246,-0.21803944973877257,0.05150512142326669
AAPL250703C00207500,2025-06-27 19:59:58+00:00,207.5,0.38,0.38,0.41,-0.22000003,-36.66667,16970.0,12306,0.2461012890625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0319275816117175,2025-06-29 12:49:53.239946,6,6,1.3788900625660194,0.02999999999999997,0.395,-0.015000000000000013,0.08393962374975056,0.034359503817548376,-0.11755165468287704,0.028101333131982213
AAPL250703C00210000,2025-06-27 19:59:59+00:00,210.0,0.19,0.18,0.19,-0.09,-32.14286,29703.0,20506,0.25196060546875,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0443604440407743,2025-06-29 12:49:53.239946,6,6,1.4484322426488516,0.010000000000000009,0.185,0.0050000000000000044,0.030690149978099747,0.01509545525627118,-0.053917372876003,0.012639939924196897
AAPL250703C00212500,2025-06-27 19:59:49+00:00,212.5,0.11,0.09,0.11,-0.049999997,-31.25,4782.0,3687,0.27149166015625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0567933064698312,2025-06-29 12:49:53.239946,6,6,1.2966377440347072,0.020000000000000004,0.1,0.009999999999999995,0.013370682274297314,0.006930029774071837,-0.028657107889570863,0.006252558230102537
AAPL250703C00215000,2025-06-27 19:59:55+00:00,215.0,0.07,0.05,0.07,-0.030000001,-30.000002,6584.0,21595,0.2939523730468749,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.069226168898888,2025-06-29 12:49:53.239946,6,6,0.30487127245786255,0.020000000000000004,0.060000000000000005,0.010000000000000002,0.006515364163609413,0.0034131215324588017,-0.016512983234945145,0.0033342247772048792
AAPL250703C00217500,2025-06-27 19:57:18+00:00,217.5,0.04,0.04,0.05,-0.02,-33.333336,2553.0,841,0.3183661914062499,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0816590313279448,2025-06-29 12:49:53.239946,6,6,3.032066508313539,0.010000000000000002,0.045,-0.0049999999999999975,0.003562562932178957,0.0018399410974519201,-0.010426613636065432,0.0019466909655429094
AAPL250703C00220000,2025-06-27 19:57:46+00:00,220.0,0.04,0.03,0.04,-0.010000002,-20.000004,2264.0,13586,0.3476627734374999,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.0940918937570017,2025-06-29 12:49:53.239946,6,6,0.1666298667844263,0.010000000000000002,0.035,0.0049999999999999975,0.0023696899654716305,0.0011666430841929512,-0.007874998241187274,0.0013479145228811212
AAPL250703C00222500,2025-06-27 19:44:12+00:00,222.5,0.02,0.02,0.03,-0.02,-50.0,46.0,197,0.3711000390625,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1065247561860585,2025-06-29 12:49:53.239946,6,6,0.23232323232323232,0.009999999999999998,0.025,-0.005000000000000001,0.0014428114203187097,0.0006961664950310814,-0.0053495549656572584,0.0008585592451477582
AAPL250703C00225000,2025-06-27 19:59:12+00:00,225.0,0.02,0.01,0.02,0.0,0.0,215.0,8078,0.3867248828124999,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.1189576186151151,2025-06-29 12:49:53.239946,6,6,0.02661220448075257,0.01,0.015,0.005000000000000001,0.0007451164855387177,0.00036439083082568047,-0.003038799018995202,0.0004683124548687026
AAPL250703C00230000,2025-06-27 19:58:43+00:00,230.0,0.02,0.01,0.02,0.0,0.0,575.0,3295,0.45313046875,False,REGULAR,USD,AAPL,2025-07-03,3,201.0800018310547,1.143823343473229,2025-06-29 12:49:53.239946,6,6,0.17445388349514562,0.01,0.015,0.005000000000000001,0.0005966116458478895,0.0002533273929090682,-0.0028972575577614827,0.0003814798211093591
