contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,bs_price,simulated_pnl_expiry,mc_price,bs_diff,mc_diff,bs_vs_mc,label,predicted_proba,delta,gamma,theta,iv_smoothed_5d,log_return,hist_vol_20d,moneyness_class,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,vega,daily_sentiment_score
QQQ250703C00558000,2025-06-27 20:11:23+00:00,558.0,0.57,0.55,0.57,-0.08,-12.307693,2134.0,1412,0.135750830078125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.018080922218905,2025-06-29 12:49:54.505794,0.23733748843987001,-0.3266522863393771,0.22334771366062295,0.33266251156012994,0.346652286339377,0.013989774779247066,1,0.9023517338282107,0.07831851561648144,0.02168793010954398,-0.1703166992821578,0.1383875224609375,0.0,0.0,ATM,6,6,1.5102618542108988,0.019999999999999907,0.56,0.009999999999999898,0.07269303282796923,0
QQQ250703C00559000,2025-06-27 20:14:34+00:00,559.0,0.41,0.42,0.44,-0.16,-28.070175,1167.0,50,0.1345301391601562,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0199054400006593,2025-06-29 12:49:54.505794,0.16352056919722102,-0.26737625650071073,0.15262374349928928,0.24647943080277895,0.2573762565007107,0.010896825697931739,0,0.030349335968669663,0.05748493344406115,0.017231103964283193,-0.13262510267079758,0.13702034863281248,0.0,0.0,ATM,6,6,22.88235294117647,0.020000000000000018,0.43,-0.020000000000000018,0.05723542127625917,0
QQQ250703C00560000,2025-06-27 20:14:55+00:00,560.0,0.34,0.32,0.34,-0.099999994,-22.727272,6634.0,8208,0.1340418627929687,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0217299577824135,2025-06-29 12:49:54.505794,0.11292548686061821,-0.21573817010027865,0.10426182989972135,0.22707451313938182,0.23573817010027867,0.008663656960896854,1,0.9531902943283456,0.04189505188148192,0.013433060249709054,-0.10245006875499957,0.13589731298828123,0.0,0.0,ATM,6,6,0.808137410159581,0.020000000000000018,0.33,0.010000000000000009,0.044457763051011207,0
QQQ250703C00561000,2025-06-27 20:14:44+00:00,561.0,0.26,0.25,0.26,-0.09,-25.714287,806.0,192,0.1335535864257812,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.023554475564168,2025-06-29 12:49:54.505794,0.07637325639799641,-0.17959030713246085,0.07040969286753915,0.1836267436020036,0.18959030713246086,0.0059635635304572665,1,0.5533948833767799,0.029862131879778625,0.010214003388242208,-0.07720170393163533,0.13496958789062496,0.0,0.0,ATM,6,6,4.176165803108808,0.010000000000000009,0.255,0.0050000000000000044,0.03368090420287109,0
QQQ250703C00562000,2025-06-27 20:03:55+00:00,562.0,0.2,0.19,0.2,-0.07,-25.925926,862.0,263,0.1335535864257812,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.025378993345922,2025-06-29 12:49:54.505794,0.05177597125079636,-0.1424391400063903,0.047560859993609705,0.14822402874920365,0.1524391400063903,0.0042151112571866545,1,0.9474677648769154,0.021182699795602517,0.00765990159009682,-0.05780648042944886,0.13428600097656246,0.0,0.0,ATM,6,6,3.265151515151515,0.010000000000000009,0.195,0.0050000000000000044,0.025258696502534695,0
QQQ250703C00563000,2025-06-27 20:09:30+00:00,563.0,0.14,0.14,0.16,-0.06,-29.999998,384.0,32,0.13477427734375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0272035111276765,2025-06-29 12:49:54.505794,0.036820257946914126,-0.10663107290182929,0.03336892709817073,0.10317974205308589,0.10663107290182929,0.0034513308487433975,0,0.45815058624550903,0.015506146635814726,0.005818442592068666,-0.044650403039322,0.13409069042968746,0.0,0.0,ATM,6,6,11.636363636363637,0.01999999999999999,0.15000000000000002,-0.010000000000000009,0.019361810046930727,0
QQQ250703C00564000,2025-06-27 19:57:48+00:00,564.0,0.12,0.11,0.12,-0.07,-36.842106,341.0,23,0.13477427734375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.029028028909431,2025-06-29 12:49:54.505794,0.024273709313076708,-0.08861173779998553,0.021388262200014465,0.09572629068692329,0.09861173779998553,0.002885447113062243,1,0.9862086573267608,0.010663230073532646,0.004208961495939411,-0.03225809008946037,0.1341395180664062,0.0,0.0,ATM,6,6,14.208333333333334,0.009999999999999995,0.11499999999999999,0.0050000000000000044,0.014006001037169384,0
QQQ250703C00565000,2025-06-27 20:14:20+00:00,565.0,0.09,0.08,0.09,-0.049999997,-35.714283,799.0,2304,0.13477427734375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.030852546691185,2025-06-29 12:49:54.505794,0.01573298869159334,-0.06695462870915293,0.013045371290847074,0.07426701130840666,0.07695462870915293,0.0026876174007462676,1,0.9663876191236377,0.00719980856478168,0.0029830145169906816,-0.02283561238452799,0.13428600097656246,0.0,0.0,ATM,6,6,0.34663774403470715,0.009999999999999995,0.08499999999999999,0.0050000000000000044,0.009926463917327375,0
QQQ250703C00566000,2025-06-27 19:47:07+00:00,566.0,0.07,0.07,0.08,-0.05,-41.666664,535.0,335,0.13868048828125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0326770644729395,2025-06-29 12:49:54.505794,0.012990200436429067,-0.05959649334814729,0.010403506651852718,0.05700979956357094,0.05959649334814729,0.0025866937845763494,0,0.06057932874593909,0.005892650005962686,0.0024282225655485375,-0.019658289994709262,0.13531138134765625,0.0,0.0,ATM,6,6,1.5922619047619047,0.009999999999999995,0.07500000000000001,-0.0050000000000000044,0.008314498175625329,0
QQQ250703C00567000,2025-06-27 19:51:58+00:00,567.0,0.05,0.05,0.06,-0.04,-44.444443,894.0,17,0.13868048828125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0345015822546937,2025-06-29 12:49:54.505794,0.008319644605302656,-0.04377861626701766,0.006221383732982348,0.041680355394697347,0.04377861626701766,0.0020982608723203082,0,0.03454401581533226,0.003919697879849403,0.0016882657323222018,-0.013654569955283219,0.13633676171875,0.0,0.0,ATM,6,6,49.666666666666664,0.009999999999999995,0.055,-0.0049999999999999975,0.005780805495559142,0
QQQ250703C00568000,2025-06-27 20:03:13+00:00,568.0,0.04,0.04,0.05,-0.03,-42.85714,347.0,17,0.14063359375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.036326100036448,2025-06-29 12:49:54.505794,0.0060566453985475555,-0.03557066984377546,0.00442933015622454,0.033943354601452445,0.03557066984377546,0.0016273152423230157,0,0.02533147557229363,0.0028899394368407084,0.001265891964446337,-0.010518960337610196,0.137508625,0.0,0.0,ATM,6,6,19.27777777777778,0.010000000000000002,0.045,-0.0049999999999999975,0.0043955973966795245,0
QQQ250703C00569000,2025-06-27 19:57:21+00:00,569.0,0.04,0.03,0.04,-0.04,-50.0,533.0,26,0.14258669921875,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0381506178182025,2025-06-29 12:49:54.505794,0.004414461211975418,-0.02697981473092331,0.003020185269076689,0.03558553878802458,0.036979814730923315,0.0013942759428987287,1,0.949884896746384,0.0021308811259156,0.000947845316532071,-0.008089442962471256,0.139071109375,0.0,0.0,ATM,6,6,19.74074074074074,0.010000000000000002,0.035,0.0049999999999999975,0.0033369421183544966,0
QQQ250703C00570000,2025-06-27 20:14:38+00:00,570.0,0.02,0.03,0.04,-0.04,-66.66667,1026.0,1793,0.148446015625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0399751355999567,2025-06-29 12:49:54.505794,0.004333968536162747,-0.0270753213844896,0.002924678615510398,0.015666031463837254,0.017075321384489604,0.0014092899206523488,0,0.006271769154893563,0.002018550844569781,0.000866778247224175,-0.008011023888848761,0.14180545703125,0.0,0.0,ATM,6,6,0.5719063545150501,0.010000000000000002,0.035,-0.015000000000000003,0.003176937994390723,0
QQQ250703C00571000,2025-06-27 20:14:26+00:00,571.0,0.03,0.02,0.03,-0.03,-50.0,182.0,100,0.148446015625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0417996533817109,2025-06-29 12:49:54.505794,0.0027547948344217588,-0.018324611566090058,0.0016753884339099434,0.02724520516557824,0.028324611566090056,0.0010794064005118153,1,0.9626996702048238,0.0013257523049253934,0.0005909988146875076,-0.005458418898302002,0.14375856250000002,0.0,0.0,ATM,6,6,1.801980198019802,0.009999999999999998,0.025,0.0049999999999999975,0.00216614410321609,0
QQQ250703C00572000,2025-06-27 20:03:50+00:00,572.0,0.02,0.02,0.03,-0.03,-60.000004,230.0,3,0.15430533203125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0436241711634653,2025-06-29 12:49:54.505794,0.0027592763577560797,-0.018317448826973226,0.0016825511730267737,0.01724072364224392,0.018317448826973226,0.001076725184729306,0,0.004999341896868519,0.0012809740338443772,0.0005509745866097185,-0.0054943143666361565,0.14688353125,0.0,0.0,ATM,6,6,57.5,0.009999999999999998,0.025,-0.005000000000000001,0.0020991558842218074,0
QQQ250703C00574000,2025-06-27 16:40:06+00:00,574.0,0.05,0.01,0.02,0.0,0.0,1.0,0,0.157234990234375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.047273206726974,2025-06-29 12:49:54.505794,0.0014191202549165283,-0.009217296118678482,0.0007827038813215177,0.048580879745083475,0.049217296118678484,0.0006364163735950106,1,0.9988677052736631,0.0006768927915524481,0.0003009465408784802,-0.003112369969836301,0.15020381054687498,0.0,0.0,ATM,6,6,1.0,0.01,0.015,0.035,0.0011683440291542762,0
QQQ250703C00575000,2025-06-27 19:48:11+00:00,575.0,0.02,0.01,0.02,-0.030000001,-60.000004,17.0,248,0.16211775390625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0490977245087283,2025-06-29 12:49:54.505794,0.0013505892963274757,-0.009265852917653661,0.0007341470823463392,0.018649410703672525,0.01926585291765366,0.0006164422139811366,1,0.9914525164580329,0.0006280787962433651,0.00027240099130709447,-0.0029930940142423226,0.154110021484375,0.0,0.0,ATM,6,6,0.06827309236947791,0.01,0.015,0.005000000000000001,0.0010903638673467047,0
QQQ250703C00580000,2025-06-27 19:57:41+00:00,580.0,0.02,0.0,0.02,-0.01,-33.333336,1208.0,351,0.187508125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0582203134174997,2025-06-29 12:49:54.505794,0.0011980577425169114,0.0005962584890746509,0.0005962584890746509,0.01880194225748309,0.01940374151092535,0.0006017992534422605,1,0.9998310091539799,0.000490053520078253,0.00018722685980464938,-0.0027455064358832063,0.161922443359375,0.0,0.0,ITM,6,6,3.4318181818181817,0.02,0.01,0.01,0.0008668030562968405,0
QQQ250703C00585000,2025-06-27 16:01:58+00:00,585.0,0.02,0.0,0.01,0.0,0.0,7.0,158,0.1992267578125,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0673429023262713,2025-06-29 12:49:54.505794,0.00042410717049268243,0.00021913957924471416,0.00021913957924471416,0.019575892829507318,0.019780860420755286,0.00020496759124796827,1,0.9998178407145608,0.00017411023763565155,6.724868660025036e-05,-0.0011114131217120201,0.172078591796875,0.0,0.0,ITM,6,6,0.0440251572327044,0.01,0.005,0.015,0.00033079860062730856,0
QQQ250703C00590000,2025-06-27 18:16:21+00:00,590.0,0.01,0.0,0.01,0.0,0.0,368.0,755,0.2226640234374999,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0764654912350429,2025-06-29 12:49:54.505794,0.00039756885561947897,0.00019298951669965658,0.00019298951669965658,0.009602431144380521,0.009807010483300344,0.0002045793389198224,1,0.9998076571311129,0.00014751034610044553,5.15211963016022e-05,-0.0010621762742831955,0.18575033007812497,0.0,0.0,ITM,6,6,0.48677248677248675,0.01,0.005,0.005,0.0002832488664239153,0
QQQ250703C00595000,2025-06-26 20:08:30+00:00,595.0,0.01,0.0,0.01,0.0,0.0,16.0,225,0.2461012890625,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0855880801438145,2025-06-29 12:49:54.505794,0.00038600836933282145,0.00017039227120614324,0.00017039227120614324,0.009613991630667179,0.009829607728793857,0.00021561609812667821,1,0.9997628493928904,0.00013054608004791545,4.1571846526521426e-05,-0.0010458637975728745,0.20352358984374996,0.0,0.0,ITM,6,6,0.07079646017699115,0.01,0.005,0.005,0.00025260700711733836,0
QQQ250703C00600000,2025-06-27 14:09:58+00:00,600.0,0.01,0.0,0.01,0.0,0.0,10.0,101,0.26563234375,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.0947106690525858,2025-06-29 12:49:54.505794,0.0003021850567759832,7.099364344969118e-05,7.099364344969118e-05,0.009697814943224017,0.009929006356550309,0.00023119141332629198,1,0.9997628493928904,9.632904523417442e-05,2.8954701643418954e-05,-0.00084793151693631,0.22422650781249995,0.0,0.0,ITM,6,6,0.09803921568627451,0.01,0.005,0.005,0.00018990318032107846,0
QQQ250703C00605000,2025-06-26 18:07:55+00:00,605.0,0.01,0.0,0.01,0.0,0.0,4.0,212,0.2890696093749999,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.1038332579613577,2025-06-29 12:49:54.505794,0.00031214462401980836,5.497318554169581e-05,5.497318554169581e-05,0.009687855375980192,0.009945026814458304,0.00025717143847811254,1,0.9997628493928904,9.17240167747947e-05,2.5409800119893833e-05,-0.0008805936945736404,0.24453880468749994,0.0,0.0,ITM,6,6,0.018779342723004695,0.01,0.005,0.005,0.00018135764761169357,0
QQQ250703C00610000,2025-06-27 16:28:48+00:00,610.0,0.01,0.0,0.01,-0.01,-50.0,2.0,3,0.3125068749999999,False,REGULAR,USD,QQQ,2025-07-03,3,548.0900268554688,1.112955846870129,2025-06-29 12:49:54.505794,0.00032627504977138233,4.2574855509895235e-05,4.2574855509895235e-05,0.009673724950228618,0.009957425144490105,0.0002837001942614871,1,0.9996601292124142,8.887958323998109e-05,2.281818120162037e-05,-0.0009236533311418332,0.26719482812499995,0.0,0.0,ITM,6,6,0.5,0.01,0.005,0.005,0.00017606490235437945,0
SPY250630C00345000,2025-06-03 19:58:00+00:00,345.0,252.03,268.41,270.54,0.0,0.0,12.0,0,3.583985415039063,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.5610577402668173,2025-06-29 12:49:52.353214,269.90997314453125,1.499973144531225,269.90997314453125,-17.87997314453125,-17.87997314453125,0.0,0,6.527985012205733e-05,0.0,0.0,0.0,3.583985415039063,,,OTM,6,6,12.0,2.1299999999999955,269.475,-17.44500000000002,0.0,0
SPY250630C00350000,2025-06-27 19:45:05+00:00,350.0,263.21,263.41,265.55,12.999985,5.1956296,5.0,0,3.5107434106445314,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.5691890118648871,2025-06-29 12:49:52.353214,264.90997314453125,1.499973144531225,264.90997314453125,-1.6999731445312705,-1.6999731445312705,0.0,0,0.018298412313040947,0.0,0.0,0.0,3.547364412841797,0.0,,OTM,6,6,5.0,2.1399999999999864,264.48,-1.2700000000000387,0.0,0
SPY250630C00375000,2025-06-26 15:09:29+00:00,375.0,235.73,238.42,240.55,0.0,0.0,1.0,0,3.123049067382812,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6098453698552362,2025-06-29 12:49:52.353214,239.90997314453125,1.4899731445312625,239.90997314453125,-4.17997314453126,-4.17997314453126,0.0,0,6.642858731591686e-05,0.0,0.0,0.0,3.4059259643554687,0.0,,OTM,6,6,1.0,2.130000000000024,239.485,-3.755000000000024,0.0,0
SPY250630C00380000,2025-05-23 15:41:23+00:00,380.0,200.19,214.11,216.1,0.0,0.0,20.0,0,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.617976641453306,2025-06-29 12:49:52.353214,234.90997314453125,20.799973144531236,234.90997314453125,-34.71997314453125,-34.71997314453125,0.0,0,0.0015739953526669151,0.0,0.0,0.0,2.5544469732666015,0.0,,OTM,6,6,20.0,1.9899999999999807,215.10500000000002,-14.91500000000002,0.0,0
SPY250630C00385000,2025-06-24 19:51:02+00:00,385.0,220.98,228.42,230.55,0.0,0.0,1.0,1,2.9746119384765626,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6261079130513758,2025-06-29 12:49:52.353214,229.90997314453125,1.4899731445312625,229.90997314453125,-8.92997314453126,-8.92997314453126,0.0,0,6.642858731591686e-05,0.0,0.0,0.0,2.638479966308594,0.0,,OTM,6,6,0.5,2.130000000000024,229.485,-8.505000000000024,0.0,0
SPY250630C00390000,2025-06-12 13:44:52+00:00,390.0,210.9,223.42,225.55,0.0,0.0,2.0,0,2.9003933740234373,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6342391846494456,2025-06-29 12:49:52.353214,224.90997314453125,1.4899731445312625,224.90997314453125,-14.009973144531244,-14.009973144531244,0.0,0,6.642858731591686e-05,0.0,0.0,0.0,2.5017615581054686,0.0,,OTM,6,6,2.0,2.130000000000024,224.485,-13.585000000000008,0.0,0
SPY250630C00395000,2025-06-12 13:44:52+00:00,395.0,205.9,218.42,220.55,0.0,0.0,1.0,1,2.8281279296875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6423704562475154,2025-06-29 12:49:52.353214,219.90997314453125,1.4899731445312625,219.90997314453125,-14.009973144531244,-14.009973144531244,0.0,0,6.642858731591686e-05,0.0,0.0,0.0,2.3652384619140627,0.0,,OTM,6,6,0.5,2.130000000000024,219.485,-13.585000000000008,0.0,0
SPY250630C00400000,2025-06-26 18:49:08+00:00,400.0,211.3,213.42,215.55,0.0,0.0,18.0,15,2.75781560546875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6505017278455852,2025-06-29 12:49:52.353214,214.90997314453125,1.4899731445312625,214.90997314453125,-3.6099731445312386,-3.6099731445312386,0.0,0,7.244734013590346e-05,0.0,0.0,0.0,2.29219176953125,0.0,,OTM,6,6,1.125,2.130000000000024,214.485,-3.1850000000000023,0.0,0
SPY250630C00405000,2025-06-10 17:13:04+00:00,405.0,197.79,208.42,210.55,0.0,0.0,4.0,5,2.686526721191407,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.658632999443655,2025-06-29 12:49:52.353214,209.90997314453125,1.4899731445312625,209.90997314453125,-12.119973144531258,-12.119973144531258,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,2.8294951137695312,0.0,,OTM,6,6,0.6666666666666666,2.130000000000024,209.485,-11.695000000000022,0.0,0
SPY250630C00410000,2025-06-10 19:09:52+00:00,410.0,193.4,203.42,205.55,0.0,0.0,6.0,1,2.61719095703125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6667642710417249,2025-06-29 12:49:52.353214,204.90997314453125,1.4899731445312625,204.90997314453125,-11.509973144531244,-11.509973144531244,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,2.758010917480469,0.0,,OTM,6,6,3.0,2.130000000000024,204.485,-11.085000000000008,0.0,0
SPY250630C00415000,2025-06-10 16:24:37+00:00,415.0,187.04,198.42,200.55,0.0,0.0,2.0,0,2.547855192871093,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6748955426397947,2025-06-29 12:49:52.353214,199.90997314453125,1.4899731445312625,199.90997314453125,-12.869973144531258,-12.869973144531258,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,2.6875032812499997,0.0,0.0,OTM,6,6,2.0,2.130000000000024,199.485,-12.445000000000022,0.0,0
SPY250630C00420000,2025-05-15 19:21:59+00:00,420.0,171.5,176.95,178.11,0.0,0.0,2.0,105,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6830268142378645,2025-06-29 12:49:52.353214,194.90997314453125,17.95997314453126,194.90997314453125,-23.40997314453125,-23.40997314453125,0.0,0,0.0016772466608818775,0.0,0.0,0.0,2.1218796953125,0.0,0.0,OTM,6,6,0.018867924528301886,1.160000000000025,177.53,-6.030000000000001,0.0,0
SPY250630C00425000,2025-06-27 13:56:46+00:00,425.0,189.46,188.42,190.55,12.170013,6.864467,1.0,1,2.4111367846679688,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6911580858359343,2025-06-29 12:49:52.353214,189.90997314453125,1.4899731445312625,189.90997314453125,-0.44997314453124204,-0.44997314453124204,0.0,1,0.9971870644055465,0.0,0.0,0.0,2.0525439311523437,0.0,0.0,OTM,6,6,0.5,2.130000000000024,189.485,-0.025000000000005684,0.0,0
SPY250630C00430000,2025-06-10 16:34:18+00:00,430.0,172.31,183.42,185.55,0.0,0.0,2.0,2,2.343754140625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.6992893574340041,2025-06-29 12:49:52.353214,184.90997314453125,1.4899731445312625,184.90997314453125,-12.599973144531248,-12.599973144531248,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,1.9839894150390627,0.0,0.0,OTM,6,6,0.6666666666666666,2.130000000000024,184.485,-12.175000000000011,0.0,0
SPY250630C00435000,2025-06-12 13:50:22+00:00,435.0,166.2,178.42,180.56,0.0,0.0,2.0,0,2.2832074169921874,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.7074206290320739,2025-06-29 12:49:52.353214,179.90997314453125,1.4899731445312625,179.90997314453125,-13.709973144531261,-13.709973144531261,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,1.91719270703125,0.0,0.0,OTM,6,6,2.0,2.140000000000015,179.49,-13.29000000000002,0.0,0
SPY250630C00440000,2025-06-26 15:57:09+00:00,440.0,171.16,173.42,175.56,0.0,0.0,1.0,3,2.216801333007812,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.7155519006301437,2025-06-29 12:49:52.353214,174.90997314453125,1.4899731445312625,174.90997314453125,-3.7499731445312534,-3.7499731445312534,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,1.8509819350585937,0.0,0.0,OTM,6,6,0.25,2.140000000000015,174.49,-3.3300000000000125,0.0,0
SPY250630C00445000,2025-06-20 13:44:04+00:00,445.0,154.5,168.42,170.56,0.0,0.0,2.0,0,2.151371809082031,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.7236831722282135,2025-06-29 12:49:52.353214,169.90997314453125,1.4899731445312625,169.90997314453125,-15.40997314453125,-15.40997314453125,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,2.281254296875,0.0,0.0,OTM,6,6,2.0,2.140000000000015,169.49,-14.990000000000009,0.0,0
SPY250630C00450000,2025-06-26 16:36:00+00:00,450.0,161.03,163.43,165.56,0.0,0.0,6.0,0,2.086918845214843,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.7318144438262834,2025-06-29 12:49:52.353214,164.90997314453125,1.4799731445312432,164.90997314453125,-3.879973144531249,-3.879973144531249,0.0,0,6.434546372142777e-05,0.0,0.0,0.0,2.2164107089843745,0.0,0.0,OTM,6,6,6.0,2.1299999999999955,164.495,-3.4650000000000034,0.0,0
